inspection_id,corridor_id,km_milestone,damage_class,pothole_depth_cm,crack_length_m,debris_volume_cum,severity_tier,recommended_action,ai_confidence_pct,reported_by_agent,requires_pwd_validation,lat,lon
INS-DMG-1428,SEG-04,94.7,Washout / Roadbed Erosion,45.3,41.4,38.1,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.1,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-1429,SEG-12,62.6,Pothole,11.0,0.8,0.2,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.8,NERALIS-EdgeVision-v2.4,False,27.1,88.48
INS-DMG-1430,SEG-04,31.3,Washout / Roadbed Erosion,99.0,32.5,23.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.7,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-1431,SEG-13,74.2,Longitudinal / Transverse Crack,6.8,5.9,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.6,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-1432,SEG-15,82.1,Longitudinal / Transverse Crack,7.1,12.9,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.2,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-1433,SEG-09,25.4,Longitudinal / Transverse Crack,4.6,16.0,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,94.3,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1434,SEG-08,43.5,Washout / Roadbed Erosion,94.4,28.5,1.3,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.5,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1435,SEG-09,104.8,Longitudinal / Transverse Crack,1.0,3.0,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,92.6,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1436,SEG-09,80.1,Pothole,13.0,1.2,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,88.4,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1437,SEG-16,15.9,Longitudinal / Transverse Crack,7.9,4.7,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.4,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-1438,SEG-15,91.5,Pothole,9.4,0.4,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,90.8,NERALIS-EdgeVision-v2.4,False,26.75,94.95
INS-DMG-1439,SEG-03,16.7,Intact / Minor Surface Wear,1.7,0.3,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,91.9,NERALIS-EdgeVision-v2.4,False,25.12,92.36
INS-DMG-1440,SEG-01,83.3,Intact / Minor Surface Wear,0.7,0.2,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.3,NERALIS-EdgeVision-v2.4,False,26.18,92.12
INS-DMG-1441,SEG-09,82.6,Longitudinal / Transverse Crack,3.9,3.0,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.9,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1442,SEG-16,67.2,Longitudinal / Transverse Crack,7.7,5.9,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.0,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-1443,SEG-10,64.4,Pothole,11.6,1.4,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.1,NERALIS-EdgeVision-v2.4,False,24.2,92.15
INS-DMG-1444,SEG-05,109.8,Longitudinal / Transverse Crack,5.0,2.9,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,90.1,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-1445,SEG-14,80.3,Debris / Rockfall Deposit,7.3,27.2,109.1,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.9,NERALIS-EdgeVision-v2.4,True,26.6,93.4
INS-DMG-1446,SEG-03,35.1,Debris / Rockfall Deposit,2.9,10.1,178.4,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.1,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-1447,SEG-04,49.4,Pothole,11.1,1.1,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,93.4,NERALIS-EdgeVision-v2.4,False,27.26,92.42
INS-DMG-1448,SEG-10,57.8,Debris / Rockfall Deposit,2.5,9.2,109.9,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,98.7,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1449,SEG-10,86.4,Washout / Roadbed Erosion,110.6,44.8,20.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.3,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1450,SEG-03,88.3,Pothole,7.5,1.6,0.2,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.9,NERALIS-EdgeVision-v2.4,False,25.12,92.36
INS-DMG-1451,SEG-11,127.6,Intact / Minor Surface Wear,1.5,0.3,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,90.1,NERALIS-EdgeVision-v2.4,False,23.45,92.74
INS-DMG-1452,SEG-07,119.1,Intact / Minor Surface Wear,1.2,0.2,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,90.7,NERALIS-EdgeVision-v2.4,False,25.15,94.02
INS-DMG-1453,SEG-02,130.5,Longitudinal / Transverse Crack,1.6,9.0,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,93.4,NERALIS-EdgeVision-v2.4,True,25.75,91.88
INS-DMG-1454,SEG-09,27.9,Washout / Roadbed Erosion,80.4,39.5,14.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.0,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1455,SEG-08,86.6,Washout / Roadbed Erosion,48.5,42.5,35.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.5,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1456,SEG-08,60.9,Intact / Minor Surface Wear,1.5,0.2,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.3,NERALIS-EdgeVision-v2.4,False,25.72,93.88
INS-DMG-1457,SEG-04,23.6,Washout / Roadbed Erosion,30.6,55.3,24.6,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,99.1,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-1458,SEG-12,68.2,Pothole,15.0,0.4,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,93.7,NERALIS-EdgeVision-v2.4,True,27.1,88.48
INS-DMG-1459,SEG-11,132.8,Longitudinal / Transverse Crack,3.8,13.9,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,92.3,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1460,SEG-08,118.5,Pothole,18.8,0.9,0.2,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,95.0,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1461,SEG-15,81.5,Longitudinal / Transverse Crack,7.9,13.7,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.3,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-1462,SEG-13,41.9,Pothole,8.3,1.4,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.3,NERALIS-EdgeVision-v2.4,False,27.52,88.58
INS-DMG-1463,SEG-16,89.8,Intact / Minor Surface Wear,1.1,0.1,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,91.5,NERALIS-EdgeVision-v2.4,False,25.18,92.85
INS-DMG-1464,SEG-15,61.5,Pothole,14.7,0.5,0.3,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,90.6,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-1465,SEG-16,84.3,Pothole,19.2,1.1,0.3,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,94.4,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-1466,SEG-16,49.1,Debris / Rockfall Deposit,1.5,14.5,66.1,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.2,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-1467,SEG-10,53.7,Longitudinal / Transverse Crack,4.3,5.9,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,89.3,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1468,SEG-11,77.0,Debris / Rockfall Deposit,9.2,43.9,35.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,98.9,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1469,SEG-01,21.1,Pothole,5.4,1.4,0.1,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.0,NERALIS-EdgeVision-v2.4,False,26.18,92.12
INS-DMG-1470,SEG-06,138.3,Pothole,8.1,1.4,0.2,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.3,NERALIS-EdgeVision-v2.4,False,25.8,93.95
INS-DMG-1471,SEG-09,24.7,Debris / Rockfall Deposit,5.4,42.5,159.1,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.7,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1472,SEG-05,5.6,Pothole,11.6,0.9,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.0,NERALIS-EdgeVision-v2.4,False,27.51,92.1
INS-DMG-1473,SEG-10,34.2,Washout / Roadbed Erosion,29.0,59.8,3.8,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,99.0,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1474,SEG-10,26.8,Pothole,17.6,1.7,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,89.1,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1475,SEG-02,31.7,Longitudinal / Transverse Crack,1.5,1.5,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.1,NERALIS-EdgeVision-v2.4,True,25.75,91.88
INS-DMG-1476,SEG-04,117.0,Longitudinal / Transverse Crack,3.7,15.5,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,89.7,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-1477,SEG-05,115.6,Pothole,15.1,1.6,0.0,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,91.8,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-1478,SEG-02,125.3,Longitudinal / Transverse Crack,4.7,7.8,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,91.1,NERALIS-EdgeVision-v2.4,True,25.75,91.88
INS-DMG-1479,SEG-07,73.9,Debris / Rockfall Deposit,6.0,44.1,173.5,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,98.1,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-1480,SEG-07,120.5,Pothole,10.2,1.5,0.4,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,93.0,NERALIS-EdgeVision-v2.4,False,25.15,94.02
INS-DMG-1481,SEG-07,90.6,Longitudinal / Transverse Crack,3.7,2.7,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,93.7,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-1482,SEG-09,87.2,Debris / Rockfall Deposit,8.3,3.3,37.1,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,99.3,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1483,SEG-11,48.9,Longitudinal / Transverse Crack,7.0,7.5,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,89.7,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1484,SEG-13,77.4,Longitudinal / Transverse Crack,2.6,7.9,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.8,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-1485,SEG-16,22.6,Pothole,13.7,1.4,0.1,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,91.6,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-1486,SEG-10,67.1,Debris / Rockfall Deposit,5.9,31.3,153.8,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.3,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1487,SEG-07,102.8,Pothole,5.1,1.2,0.4,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.4,NERALIS-EdgeVision-v2.4,False,25.15,94.02
INS-DMG-1488,SEG-11,121.8,Pothole,19.0,0.7,0.2,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,90.9,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1489,SEG-10,129.4,Longitudinal / Transverse Crack,7.3,6.1,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,90.5,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1490,SEG-13,27.0,Debris / Rockfall Deposit,0.5,24.6,67.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.4,NERALIS-EdgeVision-v2.4,True,27.52,88.58
INS-DMG-1491,SEG-01,93.5,Intact / Minor Surface Wear,1.0,0.5,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.3,NERALIS-EdgeVision-v2.4,False,26.18,92.12
INS-DMG-1492,SEG-15,12.9,Longitudinal / Transverse Crack,3.2,16.4,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,92.7,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-1493,SEG-11,30.3,Washout / Roadbed Erosion,44.4,57.0,22.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.4,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1494,SEG-08,28.8,Debris / Rockfall Deposit,4.0,22.9,24.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.2,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1495,SEG-08,69.3,Debris / Rockfall Deposit,3.5,31.5,136.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.0,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1496,SEG-11,125.5,Debris / Rockfall Deposit,5.1,17.3,146.7,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,94.5,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1497,SEG-12,68.5,Washout / Roadbed Erosion,20.7,21.6,14.9,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.7,NERALIS-EdgeVision-v2.4,True,27.1,88.48
INS-DMG-1498,SEG-10,119.9,Intact / Minor Surface Wear,0.0,0.1,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,95.6,NERALIS-EdgeVision-v2.4,False,24.2,92.15
INS-DMG-1499,SEG-12,56.8,Debris / Rockfall Deposit,3.7,38.7,74.6,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.1,NERALIS-EdgeVision-v2.4,True,27.1,88.48
INS-DMG-1500,SEG-01,98.6,Pothole,7.8,0.6,0.5,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.0,NERALIS-EdgeVision-v2.4,False,26.18,92.12
INS-DMG-1501,SEG-01,67.3,Pothole,11.1,0.9,0.1,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,90.9,NERALIS-EdgeVision-v2.4,False,26.18,92.12
INS-DMG-1502,SEG-06,43.3,Pothole,18.6,0.8,0.4,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,90.7,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-1503,SEG-06,92.1,Debris / Rockfall Deposit,3.8,30.2,115.6,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,93.2,NERALIS-EdgeVision-v2.4,True,25.8,93.95
INS-DMG-1504,SEG-15,92.5,Washout / Roadbed Erosion,119.4,22.9,9.1,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,99.0,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-1505,SEG-08,113.3,Debris / Rockfall Deposit,2.8,22.8,154.4,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,98.8,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1506,SEG-11,8.1,Longitudinal / Transverse Crack,6.2,4.3,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,87.2,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1507,SEG-02,70.8,Pothole,20.2,1.5,0.1,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,88.6,NERALIS-EdgeVision-v2.4,True,25.75,91.88
INS-DMG-1508,SEG-16,65.1,Longitudinal / Transverse Crack,3.1,9.9,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,94.6,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-1509,SEG-15,44.7,Pothole,4.8,1.3,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.8,NERALIS-EdgeVision-v2.4,False,26.75,94.95
INS-DMG-1510,SEG-15,4.8,Pothole,10.9,1.1,0.2,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.0,NERALIS-EdgeVision-v2.4,False,26.75,94.95
INS-DMG-1511,SEG-01,94.4,Longitudinal / Transverse Crack,4.0,5.8,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.5,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-1512,SEG-04,7.5,Debris / Rockfall Deposit,1.5,17.4,29.3,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.6,NERALIS-EdgeVision-v2.4,True,27.26,92.42
INS-DMG-1513,SEG-14,56.1,Intact / Minor Surface Wear,1.5,0.3,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,92.8,NERALIS-EdgeVision-v2.4,False,26.6,93.4
INS-DMG-1514,SEG-14,17.2,Intact / Minor Surface Wear,1.9,0.3,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.4,NERALIS-EdgeVision-v2.4,False,26.6,93.4
INS-DMG-1515,SEG-03,35.2,Debris / Rockfall Deposit,0.7,39.1,62.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,99.2,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-1516,SEG-08,127.5,Debris / Rockfall Deposit,1.8,39.1,8.5,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.1,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1517,SEG-15,22.6,Pothole,17.9,0.8,0.2,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,96.9,NERALIS-EdgeVision-v2.4,True,26.75,94.95
INS-DMG-1518,SEG-09,29.7,Longitudinal / Transverse Crack,5.8,16.2,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,93.3,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1519,SEG-10,9.8,Washout / Roadbed Erosion,83.8,47.0,21.0,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.1,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1520,SEG-11,47.2,Intact / Minor Surface Wear,0.2,0.4,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,91.8,NERALIS-EdgeVision-v2.4,False,23.45,92.74
INS-DMG-1521,SEG-03,63.9,Longitudinal / Transverse Crack,2.2,8.3,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,94.2,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-1522,SEG-10,126.5,Longitudinal / Transverse Crack,1.3,2.3,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,85.2,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1523,SEG-05,138.2,Intact / Minor Surface Wear,1.6,0.4,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.4,NERALIS-EdgeVision-v2.4,False,27.51,92.1
INS-DMG-1524,SEG-14,42.5,Intact / Minor Surface Wear,0.0,0.1,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,96.3,NERALIS-EdgeVision-v2.4,False,26.6,93.4
INS-DMG-1525,SEG-07,47.3,Pothole,11.0,0.5,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,93.5,NERALIS-EdgeVision-v2.4,False,25.15,94.02
INS-DMG-1526,SEG-11,56.9,Pothole,19.4,0.7,0.2,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,93.3,NERALIS-EdgeVision-v2.4,True,23.45,92.74
INS-DMG-1527,SEG-02,32.0,Debris / Rockfall Deposit,7.2,7.1,24.5,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,97.7,NERALIS-EdgeVision-v2.4,True,25.75,91.88
INS-DMG-1528,SEG-10,133.7,Longitudinal / Transverse Crack,4.5,16.7,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,94.5,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1529,SEG-09,60.0,Washout / Roadbed Erosion,95.8,36.2,22.2,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.4,NERALIS-EdgeVision-v2.4,True,24.8,93.45
INS-DMG-1530,SEG-08,91.2,Debris / Rockfall Deposit,1.3,19.7,163.3,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.0,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1531,SEG-08,132.6,Pothole,15.6,0.3,0.3,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,89.0,NERALIS-EdgeVision-v2.4,True,25.72,93.88
INS-DMG-1532,SEG-02,76.6,Pothole,12.7,1.1,0.3,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,88.2,NERALIS-EdgeVision-v2.4,True,25.75,91.88
INS-DMG-1533,SEG-05,121.1,Debris / Rockfall Deposit,0.8,30.5,179.3,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.8,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-1534,SEG-01,22.8,Longitudinal / Transverse Crack,3.8,11.3,0.2,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,95.0,NERALIS-EdgeVision-v2.4,True,26.18,92.12
INS-DMG-1535,SEG-10,43.6,Longitudinal / Transverse Crack,2.6,6.1,0.0,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,88.5,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1536,SEG-07,64.1,Washout / Roadbed Erosion,98.7,36.5,26.8,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,95.4,NERALIS-EdgeVision-v2.4,True,25.15,94.02
INS-DMG-1537,SEG-03,102.2,Pothole,20.9,1.3,0.2,TIER_2_MODERATE_HAZARD,SPEED_RESTRICTION_PWD_PATCHING,89.3,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-1538,SEG-16,34.3,Longitudinal / Transverse Crack,7.1,3.8,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,86.9,NERALIS-EdgeVision-v2.4,True,25.18,92.85
INS-DMG-1539,SEG-03,43.3,Intact / Minor Surface Wear,0.6,0.1,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,94.4,NERALIS-EdgeVision-v2.4,False,25.12,92.36
INS-DMG-1540,SEG-05,45.0,Longitudinal / Transverse Crack,5.6,10.7,0.1,TIER_2_MODERATE_HAZARD,SEAL_CRACK_WATERPROOFING,89.9,NERALIS-EdgeVision-v2.4,True,27.51,92.1
INS-DMG-1541,SEG-03,46.6,Intact / Minor Surface Wear,0.3,0.2,0.0,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,91.4,NERALIS-EdgeVision-v2.4,False,25.12,92.36
INS-DMG-1542,SEG-03,52.3,Washout / Roadbed Erosion,24.0,49.9,30.1,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,96.3,NERALIS-EdgeVision-v2.4,True,25.12,92.36
INS-DMG-1543,SEG-10,70.9,Washout / Roadbed Erosion,109.8,42.5,1.9,TIER_3_CRITICAL_EMERGENCY,MANDATORY_CLOSURE_BRO_EARTHMOVER,92.9,NERALIS-EdgeVision-v2.4,True,24.2,92.15
INS-DMG-1544,SEG-01,116.9,Pothole,5.3,0.6,0.3,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,95.3,NERALIS-EdgeVision-v2.4,False,26.18,92.12
INS-DMG-1545,SEG-10,26.5,Pothole,7.0,1.2,0.4,TIER_1_ROUTINE_MONITORING,CONTINUE_NORMAL_OPERATION,97.5,NERALIS-EdgeVision-v2.4,False,24.2,92.15
