stream_id,corridor_id,timestamp,incline_tilt_deg,pore_pressure_kpa,acoustic_emission_db,precipitation_rate_mmh,surface_displacement_mm,ambient_temp_c,warning_state
TEL-00943,SEG-15,2026-09-01T03:41:50.400214,1.145,78.0,39.8,26.7,5.92,27.4,CRITICAL_SLOPE_MOVEMENT
TEL-00944,SEG-10,2026-09-01T03:44:14.400214,2.272,56.1,47.5,22.2,5.76,19.1,WARNING_ELEVATED_PORE_PRESSURE
TEL-00945,SEG-07,2026-09-01T03:46:38.400214,2.294,22.6,56.2,1.5,7.75,27.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-00946,SEG-05,2026-09-01T03:49:02.400214,0.318,74.6,66.3,43.3,10.99,16.4,CRITICAL_SLOPE_MOVEMENT
TEL-00947,SEG-03,2026-09-01T03:51:26.400214,2.304,69.5,43.8,0.8,16.36,20.8,CRITICAL_SLOPE_MOVEMENT
TEL-00948,SEG-16,2026-09-01T03:53:50.400214,1.256,27.6,53.3,28.1,9.29,19.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-00949,SEG-14,2026-09-01T03:56:14.400214,0.486,73.2,73.1,12.9,13.42,25.8,CRITICAL_SLOPE_MOVEMENT
TEL-00950,SEG-13,2026-09-01T03:58:38.400214,3.382,28.6,49.4,11.4,4.53,22.3,CRITICAL_SLOPE_MOVEMENT
TEL-00951,SEG-08,2026-09-01T04:01:02.400214,1.756,63.2,63.7,8.0,6.44,28.0,WARNING_ELEVATED_PORE_PRESSURE
TEL-00952,SEG-02,2026-09-01T04:03:26.400214,0.952,84.3,41.8,15.7,6.06,25.5,CRITICAL_SLOPE_MOVEMENT
TEL-00953,SEG-11,2026-09-01T04:05:50.400214,3.674,34.3,36.5,40.1,14.29,17.0,CRITICAL_SLOPE_MOVEMENT
TEL-00954,SEG-07,2026-09-01T04:08:14.400214,2.745,74.1,57.5,14.0,14.64,27.8,CRITICAL_SLOPE_MOVEMENT
TEL-00955,SEG-13,2026-09-01T04:10:38.400214,1.021,39.2,38.6,13.2,11.79,24.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-00956,SEG-07,2026-09-01T04:13:02.400214,3.032,33.1,38.6,7.3,3.64,26.6,CRITICAL_SLOPE_MOVEMENT
TEL-00957,SEG-15,2026-09-01T04:15:26.400214,3.429,28.3,66.2,19.4,11.72,20.2,CRITICAL_SLOPE_MOVEMENT
TEL-00958,SEG-10,2026-09-01T04:17:50.400214,1.911,35.1,55.3,25.0,9.5,16.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-00959,SEG-05,2026-09-01T04:20:14.400214,3.295,78.4,67.4,44.6,1.12,27.4,CRITICAL_SLOPE_MOVEMENT
TEL-00960,SEG-09,2026-09-01T04:22:38.400214,0.3,81.3,72.5,37.5,7.22,28.3,CRITICAL_SLOPE_MOVEMENT
TEL-00961,SEG-15,2026-09-01T04:25:02.400214,3.245,56.9,77.0,4.6,6.87,20.0,CRITICAL_SLOPE_MOVEMENT
TEL-00962,SEG-02,2026-09-01T04:27:26.400214,0.895,26.2,59.3,14.0,13.37,24.5,CRITICAL_SLOPE_MOVEMENT
TEL-00963,SEG-08,2026-09-01T04:29:50.400214,2.463,65.8,38.5,32.2,8.87,25.0,WARNING_ELEVATED_PORE_PRESSURE
TEL-00964,SEG-02,2026-09-01T04:32:14.400214,3.321,57.1,75.2,25.2,4.84,23.6,CRITICAL_SLOPE_MOVEMENT
TEL-00965,SEG-16,2026-09-01T04:34:38.400214,4.021,37.9,27.4,15.1,9.21,23.4,CRITICAL_SLOPE_MOVEMENT
TEL-00966,SEG-16,2026-09-01T04:37:02.400214,2.439,32.9,46.2,5.5,16.76,17.6,CRITICAL_SLOPE_MOVEMENT
TEL-00967,SEG-09,2026-09-01T04:39:26.400214,0.777,60.1,74.2,40.8,7.0,18.2,WARNING_ELEVATED_PORE_PRESSURE
TEL-00968,SEG-07,2026-09-01T04:41:50.400214,0.504,82.2,39.6,8.4,8.52,25.4,CRITICAL_SLOPE_MOVEMENT
TEL-00969,SEG-03,2026-09-01T04:44:14.400214,1.365,41.9,56.3,25.4,1.19,21.8,STABLE_NOMINAL
TEL-00970,SEG-10,2026-09-01T04:46:38.400214,3.828,15.6,55.4,12.7,6.65,14.9,CRITICAL_SLOPE_MOVEMENT
TEL-00971,SEG-05,2026-09-01T04:49:02.400214,0.439,82.1,26.3,27.6,15.54,14.9,CRITICAL_SLOPE_MOVEMENT
TEL-00972,SEG-11,2026-09-01T04:51:26.400214,0.733,77.3,55.1,31.9,6.75,26.8,CRITICAL_SLOPE_MOVEMENT
TEL-00973,SEG-10,2026-09-01T04:53:50.400214,1.13,25.0,52.2,9.2,2.42,19.8,STABLE_NOMINAL
TEL-00974,SEG-12,2026-09-01T04:56:14.400214,3.951,49.2,31.8,42.7,16.14,23.7,CRITICAL_SLOPE_MOVEMENT
TEL-00975,SEG-06,2026-09-01T04:58:38.400214,0.388,78.3,25.8,37.0,8.77,21.1,CRITICAL_SLOPE_MOVEMENT
TEL-00976,SEG-05,2026-09-01T05:01:02.400214,4.062,52.2,58.6,38.9,8.04,20.4,CRITICAL_SLOPE_MOVEMENT
TEL-00977,SEG-16,2026-09-01T05:03:26.400214,2.831,44.4,68.1,6.7,2.03,21.2,STABLE_NOMINAL
TEL-00978,SEG-02,2026-09-01T05:05:50.400214,2.861,52.3,30.3,43.9,5.98,28.5,WARNING_ELEVATED_PORE_PRESSURE
TEL-00979,SEG-13,2026-09-01T05:08:14.400214,1.754,43.2,71.4,41.8,1.33,28.7,STABLE_NOMINAL
TEL-00980,SEG-04,2026-09-01T05:10:38.400214,0.569,34.5,72.5,35.0,16.52,15.2,CRITICAL_SLOPE_MOVEMENT
TEL-00981,SEG-13,2026-09-01T05:13:02.400214,0.51,27.0,56.1,0.7,4.01,28.6,STABLE_NOMINAL
TEL-00982,SEG-14,2026-09-01T05:15:26.400214,2.916,36.4,71.9,19.1,6.94,23.9,WARNING_ELEVATED_PORE_PRESSURE
TEL-00983,SEG-09,2026-09-01T05:17:50.400214,0.346,73.6,72.0,17.7,17.14,16.6,CRITICAL_SLOPE_MOVEMENT
TEL-00984,SEG-16,2026-09-01T05:20:14.400214,4.02,15.6,77.1,15.0,17.56,28.5,CRITICAL_SLOPE_MOVEMENT
TEL-00985,SEG-06,2026-09-01T05:22:38.400214,3.27,63.8,33.6,10.4,4.04,26.7,CRITICAL_SLOPE_MOVEMENT
TEL-00986,SEG-07,2026-09-01T05:25:02.400214,3.51,38.7,37.5,12.5,10.53,25.4,CRITICAL_SLOPE_MOVEMENT
TEL-00987,SEG-01,2026-09-01T05:27:26.400214,2.272,47.4,39.6,11.3,18.43,23.1,CRITICAL_SLOPE_MOVEMENT
TEL-00988,SEG-09,2026-09-01T05:29:50.400214,3.87,79.1,61.1,15.6,16.15,28.0,CRITICAL_SLOPE_MOVEMENT
TEL-00989,SEG-06,2026-09-01T05:32:14.400214,3.119,39.0,50.8,38.6,4.91,28.3,CRITICAL_SLOPE_MOVEMENT
TEL-00990,SEG-04,2026-09-01T05:34:38.400214,3.618,71.0,68.2,4.0,16.31,23.2,CRITICAL_SLOPE_MOVEMENT
TEL-00991,SEG-15,2026-09-01T05:37:02.400214,3.303,73.3,46.6,13.1,9.94,24.6,CRITICAL_SLOPE_MOVEMENT
TEL-00992,SEG-14,2026-09-01T05:39:26.400214,3.451,65.9,43.2,5.7,2.5,15.9,CRITICAL_SLOPE_MOVEMENT
TEL-00993,SEG-04,2026-09-01T05:41:50.400214,2.254,51.8,27.7,41.7,17.68,28.5,CRITICAL_SLOPE_MOVEMENT
TEL-00994,SEG-01,2026-09-01T05:44:14.400214,0.326,38.4,53.1,34.5,5.98,23.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-00995,SEG-15,2026-09-01T05:46:38.400214,1.589,35.2,45.0,16.7,4.4,21.1,STABLE_NOMINAL
TEL-00996,SEG-09,2026-09-01T05:49:02.400214,0.418,52.4,59.9,38.1,1.89,27.1,WARNING_ELEVATED_PORE_PRESSURE
TEL-00997,SEG-16,2026-09-01T05:51:26.400214,4.102,41.7,50.5,4.6,9.1,15.4,CRITICAL_SLOPE_MOVEMENT
TEL-00998,SEG-03,2026-09-01T05:53:50.400214,0.661,43.6,45.2,25.1,7.64,21.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-00999,SEG-13,2026-09-01T05:56:14.400214,1.659,84.5,44.7,19.2,17.92,20.5,CRITICAL_SLOPE_MOVEMENT
TEL-01000,SEG-16,2026-09-01T05:58:38.400214,1.962,18.5,32.8,13.3,17.6,22.8,CRITICAL_SLOPE_MOVEMENT
TEL-01001,SEG-16,2026-09-01T06:01:02.400214,0.808,83.7,77.9,4.4,1.95,17.7,CRITICAL_SLOPE_MOVEMENT
TEL-01002,SEG-09,2026-09-01T06:03:26.400214,2.399,72.5,33.5,32.2,9.64,26.1,CRITICAL_SLOPE_MOVEMENT
TEL-01003,SEG-01,2026-09-01T06:05:50.400214,2.375,46.1,41.3,27.7,1.97,16.2,STABLE_NOMINAL
TEL-01004,SEG-05,2026-09-01T06:08:14.400214,2.805,63.3,67.2,11.5,7.75,25.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-01005,SEG-11,2026-09-01T06:10:38.400214,2.183,62.7,32.6,4.2,12.67,24.6,CRITICAL_SLOPE_MOVEMENT
TEL-01006,SEG-10,2026-09-01T06:13:02.400214,2.841,17.2,50.4,9.3,4.73,25.1,STABLE_NOMINAL
TEL-01007,SEG-13,2026-09-01T06:15:26.400214,1.596,48.7,69.6,0.6,1.14,15.0,STABLE_NOMINAL
TEL-01008,SEG-11,2026-09-01T06:17:50.400214,3.524,49.8,75.9,10.2,3.13,20.8,CRITICAL_SLOPE_MOVEMENT
TEL-01009,SEG-12,2026-09-01T06:20:14.400214,3.671,24.1,29.1,17.2,8.22,20.4,CRITICAL_SLOPE_MOVEMENT
TEL-01010,SEG-02,2026-09-01T06:22:38.400214,0.26,64.9,43.6,5.8,3.16,25.5,WARNING_ELEVATED_PORE_PRESSURE
TEL-01011,SEG-03,2026-09-01T06:25:02.400214,3.832,76.8,26.0,18.4,3.49,19.8,CRITICAL_SLOPE_MOVEMENT
TEL-01012,SEG-06,2026-09-01T06:27:26.400214,2.881,19.3,61.7,42.4,8.85,19.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-01013,SEG-02,2026-09-01T06:29:50.400214,1.223,28.6,77.1,40.6,7.24,24.0,WARNING_ELEVATED_PORE_PRESSURE
TEL-01014,SEG-06,2026-09-01T06:32:14.400214,2.884,37.3,72.0,17.8,7.06,21.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-01015,SEG-07,2026-09-01T06:34:38.400214,1.388,40.9,34.3,26.4,5.2,24.5,WARNING_ELEVATED_PORE_PRESSURE
TEL-01016,SEG-07,2026-09-01T06:37:02.400214,1.57,58.2,37.4,17.8,5.88,23.0,WARNING_ELEVATED_PORE_PRESSURE
TEL-01017,SEG-08,2026-09-01T06:39:26.400214,2.36,44.8,34.5,11.6,2.7,22.6,STABLE_NOMINAL
TEL-01018,SEG-10,2026-09-01T06:41:50.400214,1.866,77.6,62.2,7.2,18.47,18.0,CRITICAL_SLOPE_MOVEMENT
TEL-01019,SEG-01,2026-09-01T06:44:14.400214,2.8,71.2,53.0,9.8,1.39,16.1,CRITICAL_SLOPE_MOVEMENT
TEL-01020,SEG-03,2026-09-01T06:46:38.400214,1.725,84.9,57.1,42.2,8.29,19.3,CRITICAL_SLOPE_MOVEMENT
TEL-01021,SEG-12,2026-09-01T06:49:02.400214,3.786,68.3,30.9,22.9,16.04,19.4,CRITICAL_SLOPE_MOVEMENT
TEL-01022,SEG-14,2026-09-01T06:51:26.400214,1.081,72.2,28.2,37.6,4.74,24.1,CRITICAL_SLOPE_MOVEMENT
TEL-01023,SEG-11,2026-09-01T06:53:50.400214,1.948,19.1,56.5,30.0,3.86,18.5,STABLE_NOMINAL
TEL-01024,SEG-09,2026-09-01T06:56:14.400214,0.732,32.7,29.2,12.7,12.65,21.9,CRITICAL_SLOPE_MOVEMENT
TEL-01025,SEG-10,2026-09-01T06:58:38.400214,2.001,64.1,36.9,22.5,6.77,15.9,WARNING_ELEVATED_PORE_PRESSURE
TEL-01026,SEG-05,2026-09-01T07:01:02.400214,4.153,62.8,48.8,10.8,7.16,26.2,CRITICAL_SLOPE_MOVEMENT
TEL-01027,SEG-02,2026-09-01T07:03:26.400214,1.463,15.2,26.8,44.0,13.6,28.7,CRITICAL_SLOPE_MOVEMENT
TEL-01028,SEG-08,2026-09-01T07:05:50.400214,3.057,49.7,64.7,35.0,17.03,19.1,CRITICAL_SLOPE_MOVEMENT
TEL-01029,SEG-13,2026-09-01T07:08:14.400214,0.589,71.6,65.9,3.3,5.43,15.6,CRITICAL_SLOPE_MOVEMENT
TEL-01030,SEG-03,2026-09-01T07:10:38.400214,1.133,75.0,69.7,3.0,3.11,19.3,CRITICAL_SLOPE_MOVEMENT
TEL-01031,SEG-15,2026-09-01T07:13:02.400214,0.896,36.2,48.9,2.8,9.0,14.6,WARNING_ELEVATED_PORE_PRESSURE
TEL-01032,SEG-09,2026-09-01T07:15:26.400214,2.872,84.6,47.3,12.0,7.21,22.2,CRITICAL_SLOPE_MOVEMENT
TEL-01033,SEG-14,2026-09-01T07:17:50.400214,0.179,75.1,69.9,0.8,14.55,23.0,CRITICAL_SLOPE_MOVEMENT
TEL-01034,SEG-13,2026-09-01T07:20:14.400214,2.651,36.8,37.4,34.1,4.97,21.5,STABLE_NOMINAL
TEL-01035,SEG-04,2026-09-01T07:22:38.400214,2.066,73.8,53.2,28.3,13.11,15.2,CRITICAL_SLOPE_MOVEMENT
TEL-01036,SEG-16,2026-09-01T07:25:02.400214,1.087,24.4,76.1,44.8,7.49,28.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-01037,SEG-10,2026-09-01T07:27:26.400214,0.368,79.9,30.6,1.4,10.82,18.0,CRITICAL_SLOPE_MOVEMENT
TEL-01038,SEG-09,2026-09-01T07:29:50.400214,0.209,79.4,66.3,37.0,0.25,15.4,CRITICAL_SLOPE_MOVEMENT
TEL-01039,SEG-10,2026-09-01T07:32:14.400214,0.169,19.2,26.2,43.9,15.17,26.4,CRITICAL_SLOPE_MOVEMENT
TEL-01040,SEG-11,2026-09-01T07:34:38.400214,0.458,41.9,26.4,7.4,3.62,19.5,STABLE_NOMINAL
TEL-01041,SEG-07,2026-09-01T07:37:02.400214,3.613,77.2,57.9,16.5,15.98,20.3,CRITICAL_SLOPE_MOVEMENT
TEL-01042,SEG-15,2026-09-01T07:39:26.400214,0.59,50.7,38.4,12.7,18.17,20.5,CRITICAL_SLOPE_MOVEMENT
TEL-01043,SEG-01,2026-09-01T07:41:50.400214,1.263,52.1,30.7,19.7,6.33,21.0,WARNING_ELEVATED_PORE_PRESSURE
TEL-01044,SEG-02,2026-09-01T07:44:14.400214,1.246,66.9,49.9,18.4,4.54,26.0,WARNING_ELEVATED_PORE_PRESSURE
TEL-01045,SEG-15,2026-09-01T07:46:38.400214,3.103,71.7,57.6,4.9,10.57,16.1,CRITICAL_SLOPE_MOVEMENT
TEL-01046,SEG-02,2026-09-01T07:49:02.400214,2.282,66.0,73.5,43.0,3.73,14.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-01047,SEG-07,2026-09-01T07:51:26.400214,3.908,32.1,74.3,37.5,0.13,19.3,CRITICAL_SLOPE_MOVEMENT
TEL-01048,SEG-03,2026-09-01T07:53:50.400214,2.155,37.0,28.6,5.0,0.22,23.2,STABLE_NOMINAL
TEL-01049,SEG-16,2026-09-01T07:56:14.400214,4.157,65.7,27.8,14.2,18.24,28.2,CRITICAL_SLOPE_MOVEMENT
TEL-01050,SEG-02,2026-09-01T07:58:38.400214,3.18,55.3,75.5,14.6,8.74,28.6,CRITICAL_SLOPE_MOVEMENT
TEL-01051,SEG-01,2026-09-01T08:01:02.400214,1.253,19.5,26.2,26.2,8.47,23.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-01052,SEG-07,2026-09-01T08:03:26.400214,1.444,38.6,51.8,19.8,17.57,27.6,CRITICAL_SLOPE_MOVEMENT
TEL-01053,SEG-02,2026-09-01T08:05:50.400214,1.767,48.2,68.2,3.2,8.97,25.5,WARNING_ELEVATED_PORE_PRESSURE
TEL-01054,SEG-04,2026-09-01T08:08:14.400214,2.372,52.1,52.9,28.9,7.12,14.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-01055,SEG-13,2026-09-01T08:10:38.400214,2.266,80.3,72.9,36.0,12.61,23.9,CRITICAL_SLOPE_MOVEMENT
TEL-01056,SEG-07,2026-09-01T08:13:02.400214,4.059,82.7,27.5,9.6,8.28,25.5,CRITICAL_SLOPE_MOVEMENT
TEL-01057,SEG-13,2026-09-01T08:15:26.400214,0.392,77.2,67.1,23.8,14.99,23.9,CRITICAL_SLOPE_MOVEMENT
TEL-01058,SEG-05,2026-09-01T08:17:50.400214,0.208,51.8,75.2,13.4,17.33,15.3,CRITICAL_SLOPE_MOVEMENT
TEL-01059,SEG-08,2026-09-01T08:20:14.400214,2.003,26.0,47.7,29.4,11.28,14.6,WARNING_ELEVATED_PORE_PRESSURE
TEL-01060,SEG-14,2026-09-01T08:22:38.400214,2.236,50.3,60.4,39.4,16.64,20.7,CRITICAL_SLOPE_MOVEMENT
TEL-01061,SEG-01,2026-09-01T08:25:02.400214,3.871,33.8,56.5,43.3,16.42,27.5,CRITICAL_SLOPE_MOVEMENT
TEL-01062,SEG-02,2026-09-01T08:27:26.400214,2.608,21.1,70.0,23.7,9.9,27.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-01063,SEG-06,2026-09-01T08:29:50.400214,0.973,68.9,61.0,13.3,7.75,17.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-01064,SEG-01,2026-09-01T08:32:14.400214,0.139,48.3,34.4,3.9,12.35,20.9,CRITICAL_SLOPE_MOVEMENT
TEL-01065,SEG-08,2026-09-01T08:34:38.400214,3.003,28.4,69.3,4.3,3.31,23.0,CRITICAL_SLOPE_MOVEMENT
TEL-01066,SEG-10,2026-09-01T08:37:02.400214,2.857,81.5,47.7,0.5,14.93,20.1,CRITICAL_SLOPE_MOVEMENT
TEL-01067,SEG-16,2026-09-01T08:39:26.400214,2.961,36.9,40.8,4.9,4.88,14.1,STABLE_NOMINAL
TEL-01068,SEG-08,2026-09-01T08:41:50.400214,1.246,76.0,52.2,30.0,10.9,14.6,CRITICAL_SLOPE_MOVEMENT
TEL-01069,SEG-02,2026-09-01T08:44:14.400214,1.994,48.0,28.8,7.6,10.07,18.2,WARNING_ELEVATED_PORE_PRESSURE
TEL-01070,SEG-08,2026-09-01T08:46:38.400214,1.962,75.8,49.2,45.0,17.07,28.9,CRITICAL_SLOPE_MOVEMENT
TEL-01071,SEG-07,2026-09-01T08:49:02.400214,2.259,67.7,38.0,17.2,10.23,22.7,WARNING_ELEVATED_PORE_PRESSURE
TEL-01072,SEG-09,2026-09-01T08:51:26.400214,0.734,19.9,26.6,2.4,4.8,22.7,STABLE_NOMINAL
TEL-01073,SEG-05,2026-09-01T08:53:50.400214,3.575,65.8,77.1,40.7,6.58,19.9,CRITICAL_SLOPE_MOVEMENT
TEL-01074,SEG-02,2026-09-01T08:56:14.400214,1.532,32.6,63.9,23.0,9.44,14.5,WARNING_ELEVATED_PORE_PRESSURE
TEL-01075,SEG-15,2026-09-01T08:58:38.400214,3.405,72.5,64.4,0.8,11.78,17.5,CRITICAL_SLOPE_MOVEMENT
TEL-01076,SEG-15,2026-09-01T09:01:02.400214,2.016,80.8,25.3,37.8,18.03,15.5,CRITICAL_SLOPE_MOVEMENT
TEL-01077,SEG-08,2026-09-01T09:03:26.400214,0.736,72.9,31.5,38.2,8.63,18.3,CRITICAL_SLOPE_MOVEMENT
TEL-01078,SEG-05,2026-09-01T09:05:50.400214,2.0,68.7,43.2,22.0,16.34,19.6,CRITICAL_SLOPE_MOVEMENT
TEL-01079,SEG-13,2026-09-01T09:08:14.400214,2.394,20.5,73.7,20.8,15.54,22.6,CRITICAL_SLOPE_MOVEMENT
TEL-01080,SEG-04,2026-09-01T09:10:38.400214,0.216,38.9,36.4,5.3,7.12,18.6,WARNING_ELEVATED_PORE_PRESSURE
TEL-01081,SEG-08,2026-09-01T09:13:02.400214,1.677,74.5,49.9,20.5,0.06,15.5,CRITICAL_SLOPE_MOVEMENT
TEL-01082,SEG-01,2026-09-01T09:15:26.400214,2.524,69.2,54.7,27.0,11.13,19.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-01083,SEG-12,2026-09-01T09:17:50.400214,0.215,31.8,74.9,15.1,0.0,22.3,STABLE_NOMINAL
TEL-01084,SEG-13,2026-09-01T09:20:14.400214,0.672,47.1,54.4,30.0,4.65,20.5,STABLE_NOMINAL
TEL-01085,SEG-15,2026-09-01T09:22:38.400214,1.168,66.8,43.3,33.5,10.0,27.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-01086,SEG-07,2026-09-01T09:25:02.400214,2.976,17.9,39.3,29.9,2.08,24.5,STABLE_NOMINAL
TEL-01087,SEG-08,2026-09-01T09:27:26.400214,1.485,35.2,73.1,11.8,15.69,24.1,CRITICAL_SLOPE_MOVEMENT
TEL-01088,SEG-05,2026-09-01T09:29:50.400214,2.529,65.5,61.1,8.4,14.59,15.8,CRITICAL_SLOPE_MOVEMENT
TEL-01089,SEG-15,2026-09-01T09:32:14.400214,2.23,68.8,33.3,40.2,17.77,19.8,CRITICAL_SLOPE_MOVEMENT
TEL-01090,SEG-02,2026-09-01T09:34:38.400214,0.967,34.7,70.0,14.7,11.97,26.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-01091,SEG-03,2026-09-01T09:37:02.400214,3.528,39.5,66.3,32.4,15.75,23.7,CRITICAL_SLOPE_MOVEMENT
TEL-01092,SEG-01,2026-09-01T09:39:26.400214,1.877,50.3,25.3,10.7,17.0,28.7,CRITICAL_SLOPE_MOVEMENT
TEL-01093,SEG-12,2026-09-01T09:41:50.400214,0.349,79.6,65.5,26.7,11.39,26.0,CRITICAL_SLOPE_MOVEMENT
TEL-01094,SEG-01,2026-09-01T09:44:14.400214,2.759,62.9,56.9,38.5,10.54,20.0,WARNING_ELEVATED_PORE_PRESSURE
TEL-01095,SEG-15,2026-09-01T09:46:38.400214,1.436,45.9,77.4,31.3,15.95,21.5,CRITICAL_SLOPE_MOVEMENT
TEL-01096,SEG-02,2026-09-01T09:49:02.400214,0.359,35.6,43.9,13.8,1.17,16.5,STABLE_NOMINAL
TEL-01097,SEG-10,2026-09-01T09:51:26.400214,3.847,43.0,54.5,36.0,10.04,25.8,CRITICAL_SLOPE_MOVEMENT
TEL-01098,SEG-02,2026-09-01T09:53:50.400214,3.221,63.3,38.8,21.5,4.07,14.5,CRITICAL_SLOPE_MOVEMENT
TEL-01099,SEG-07,2026-09-01T09:56:14.400214,3.428,32.1,58.0,8.1,0.72,22.3,CRITICAL_SLOPE_MOVEMENT
TEL-01100,SEG-10,2026-09-01T09:58:38.400214,3.182,37.8,49.4,19.7,2.73,19.2,CRITICAL_SLOPE_MOVEMENT
TEL-01101,SEG-05,2026-09-01T10:01:02.400214,3.247,68.0,31.7,35.2,0.04,21.9,CRITICAL_SLOPE_MOVEMENT
TEL-01102,SEG-09,2026-09-01T10:03:26.400214,2.075,65.9,72.9,32.1,2.45,25.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-01103,SEG-03,2026-09-01T10:05:50.400214,4.098,50.3,43.5,23.8,3.24,18.2,CRITICAL_SLOPE_MOVEMENT
TEL-01104,SEG-01,2026-09-01T10:08:14.400214,2.896,34.3,29.6,31.6,13.21,19.1,CRITICAL_SLOPE_MOVEMENT
TEL-01105,SEG-03,2026-09-01T10:10:38.400214,1.923,58.2,52.0,19.9,15.75,22.1,CRITICAL_SLOPE_MOVEMENT
TEL-01106,SEG-07,2026-09-01T10:13:02.400214,2.545,54.4,40.2,23.0,12.68,15.1,CRITICAL_SLOPE_MOVEMENT
TEL-01107,SEG-10,2026-09-01T10:15:26.400214,1.168,78.5,29.1,41.1,10.82,16.7,CRITICAL_SLOPE_MOVEMENT
TEL-01108,SEG-03,2026-09-01T10:17:50.400214,1.815,83.6,55.7,24.0,13.16,24.4,CRITICAL_SLOPE_MOVEMENT
TEL-01109,SEG-08,2026-09-01T10:20:14.400214,2.748,61.0,65.7,4.5,4.82,16.0,WARNING_ELEVATED_PORE_PRESSURE
TEL-01110,SEG-06,2026-09-01T10:22:38.400214,3.636,60.2,33.8,30.0,16.88,27.0,CRITICAL_SLOPE_MOVEMENT
TEL-01111,SEG-01,2026-09-01T10:25:02.400214,3.087,68.4,31.3,38.8,12.71,16.7,CRITICAL_SLOPE_MOVEMENT
TEL-01112,SEG-04,2026-09-01T10:27:26.400214,3.454,16.2,63.6,22.4,6.16,20.7,CRITICAL_SLOPE_MOVEMENT
TEL-01113,SEG-13,2026-09-01T10:29:50.400214,2.102,22.0,69.5,13.0,6.16,20.8,WARNING_ELEVATED_PORE_PRESSURE
TEL-01114,SEG-12,2026-09-01T10:32:14.400214,1.901,59.7,76.6,18.7,17.59,23.5,CRITICAL_SLOPE_MOVEMENT
TEL-01115,SEG-12,2026-09-01T10:34:38.400214,3.445,54.5,33.2,36.9,9.19,14.7,CRITICAL_SLOPE_MOVEMENT
TEL-01116,SEG-10,2026-09-01T10:37:02.400214,0.97,15.6,43.4,27.1,12.63,15.5,CRITICAL_SLOPE_MOVEMENT
TEL-01117,SEG-11,2026-09-01T10:39:26.400214,2.022,64.5,60.7,8.0,11.2,27.3,WARNING_ELEVATED_PORE_PRESSURE
TEL-01118,SEG-12,2026-09-01T10:41:50.400214,1.058,18.0,44.8,5.3,7.08,21.6,WARNING_ELEVATED_PORE_PRESSURE
TEL-01119,SEG-07,2026-09-01T10:44:14.400214,0.674,74.8,59.4,19.2,5.84,26.4,CRITICAL_SLOPE_MOVEMENT
TEL-01120,SEG-11,2026-09-01T10:46:38.400214,2.714,46.7,42.3,26.9,8.16,27.1,WARNING_ELEVATED_PORE_PRESSURE
TEL-01121,SEG-16,2026-09-01T10:49:02.400214,3.879,52.2,52.1,19.4,1.28,16.4,CRITICAL_SLOPE_MOVEMENT
TEL-01122,SEG-16,2026-09-01T10:51:26.400214,0.58,71.1,77.1,42.4,6.78,14.6,CRITICAL_SLOPE_MOVEMENT
TEL-01123,SEG-03,2026-09-01T10:53:50.400214,2.277,74.0,46.6,41.6,10.87,14.5,CRITICAL_SLOPE_MOVEMENT
TEL-01124,SEG-03,2026-09-01T10:56:14.400214,1.134,45.7,36.1,36.9,3.43,23.8,STABLE_NOMINAL
TEL-01125,SEG-13,2026-09-01T10:58:38.400214,0.57,71.4,75.7,23.6,18.01,28.7,CRITICAL_SLOPE_MOVEMENT
TEL-01126,SEG-02,2026-09-01T11:01:02.400214,2.856,50.6,64.7,1.3,2.78,27.4,WARNING_ELEVATED_PORE_PRESSURE
TEL-01127,SEG-04,2026-09-01T11:03:26.400214,1.543,66.7,40.3,40.0,5.97,28.1,WARNING_ELEVATED_PORE_PRESSURE
TEL-01128,SEG-07,2026-09-01T11:05:50.400214,0.238,62.9,57.4,32.9,17.56,19.7,CRITICAL_SLOPE_MOVEMENT
TEL-01129,SEG-12,2026-09-01T11:08:14.400214,0.219,23.6,42.2,4.9,12.08,21.4,CRITICAL_SLOPE_MOVEMENT
TEL-01130,SEG-12,2026-09-01T11:10:38.400214,3.612,48.1,30.1,21.8,12.29,24.8,CRITICAL_SLOPE_MOVEMENT
TEL-01131,SEG-13,2026-09-01T11:13:02.400214,1.358,79.5,69.3,7.6,15.18,19.7,CRITICAL_SLOPE_MOVEMENT
