event_id,corridor_id,corridor_name,state,latitude,longitude,elevation_m,slope_gradient_deg,terrain_ruggedness_index,rock_type,drainage_condition,daily_traffic_pcu,event_year,event_month,event_day,rainfall_24h_mm,rainfall_72h_mm,seasonal_rainfall_mm,annual_rainfall_mm,soil_moisture_pct,pore_water_pressure_kpa,vegetation_cover_pct,disruption_severity,disruption_binary,clearance_duration_hours,economic_loss_lakhs
EVT-NER-2022-10404,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.1133,92.2546,751.9,54.6,0.995,Shale & Siltstone,POOR_GULLY,8246,2022,6,26,129.4,304.7,2850.0,3800,92.7,114.8,55.8,HIGH,1,70.1,320.3
EVT-NER-2022-10405,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.8306,94.8049,625.1,35.5,0.826,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,1788,2022,10,3,190.2,390.7,1650.0,2200,99.8,141.4,68.4,HIGH,1,95.3,418.6
EVT-NER-2023-10406,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.7062,93.3555,866.8,44.5,0.949,Shale & Siltstone,WELL_DRAINED_BERM,2728,2023,12,26,2.7,3.9,1725.0,2300,18.8,5.6,35.3,LOW,0,0.0,0.0
EVT-NER-2025-10407,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.176,92.8855,1103.5,46.1,0.958,Sedimentary Sandstone,POOR_GULLY,2911,2025,10,24,161.2,398.8,2100.0,2800,99.8,131.3,25.8,HIGH,1,29.4,137.8
EVT-NER-2018-10408,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.0725,94.1226,1364.5,37.5,0.774,Alluvial Silt,POOR_GULLY,4091,2018,7,21,176.2,383.7,1350.0,1800,99.8,136.5,79.1,HIGH,1,93.4,411.1
EVT-NER-2025-10409,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.1028,92.7884,1067.4,46.5,0.903,Alluvial Silt,WELL_DRAINED_BERM,4018,2025,9,19,49.5,149.3,2100.0,2800,67.6,68.0,69.2,HIGH,1,78.8,363.2
EVT-NER-2018-10410,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.2273,92.1834,249.7,27.4,0.578,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,7447,2018,9,17,165.7,436.4,1537.5,2050,99.8,132.8,41.1,HIGH,1,84.1,406.8
EVT-NER-2025-10411,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.3193,92.2762,1822.0,40.7,0.885,Limestone Karst,CRITICAL_BLOCKED_CULVERT,3522,2025,8,15,74.1,167.7,1800.0,2400,69.1,77.8,76.2,HIGH,1,91.0,403.6
EVT-NER-2024-10412,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.2458,92.1081,198.1,29.6,0.526,Shale & Siltstone,WELL_DRAINED_BERM,6092,2024,12,22,5.2,8.1,1537.5,2050,19.6,5.9,37.0,LOW,0,0.0,0.0
EVT-NER-2019-10413,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.1004,92.867,1109.8,46.0,0.892,Quartzite,POOR_GULLY,3954,2019,4,10,16.9,19.3,2100.0,2800,21.9,6.6,45.3,MEDIUM,1,6.3,21.6
EVT-NER-2025-10414,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6766,93.744,1039.4,43.7,0.864,Limestone Karst,POOR_GULLY,5142,2025,8,26,161.1,421.8,1575.0,2100,99.8,131.2,80.6,HIGH,1,62.7,295.3
EVT-NER-2019-10415,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.3675,92.3006,1890.6,45.1,0.857,Sedimentary Sandstone,MODERATE_NATURAL,3270,2019,5,26,3.0,3.5,1800.0,2400,18.7,5.6,67.5,LOW,0,0.0,0.0
EVT-NER-2019-10416,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.2757,92.7369,910.5,54.6,0.973,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,3158,2019,8,11,31.3,94.0,2100.0,2800,61.1,56.8,35.3,MEDIUM,1,9.3,35.3
EVT-NER-2023-10417,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.676,93.4089,178.8,5.0,0.339,Quartzite,CRITICAL_BLOCKED_CULVERT,12001,2023,7,5,204.4,629.1,1612.5,2150,99.8,146.4,51.6,HIGH,1,96.6,442.3
EVT-NER-2019-10418,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.0193,92.2284,909.8,51.2,0.963,Limestone Karst,CRITICAL_BLOCKED_CULVERT,6723,2019,9,25,201.5,417.0,2850.0,3800,99.8,145.4,78.1,HIGH,1,89.5,426.2
EVT-NER-2023-10419,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.4831,92.6341,1321.0,44.0,0.942,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,3118,2023,8,17,148.6,407.4,1912.5,2550,99.8,126.9,71.9,HIGH,1,59.3,264.2
EVT-NER-2019-10420,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.2675,92.222,111.5,29.9,0.545,Quartzite,CRITICAL_BLOCKED_CULVERT,8098,2019,8,13,47.6,126.7,1537.5,2050,60.6,62.1,34.6,MEDIUM,1,4.6,26.6
EVT-NER-2021-10421,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.7768,93.4516,863.0,47.8,0.852,Limestone Karst,POOR_GULLY,3206,2021,3,24,12.7,14.0,1725.0,2300,20.8,6.2,59.3,MEDIUM,1,4.1,18.7
EVT-NER-2026-10422,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6598,93.9301,1023.8,48.0,0.862,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,4749,2026,2,12,9.4,14.9,1575.0,2100,21.0,6.3,36.6,MEDIUM,1,19.6,53.0
EVT-NER-2024-10423,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.3787,92.2166,3819.1,52.2,0.959,Quartzite,WELL_DRAINED_BERM,2146,2024,1,3,13.2,19.4,1650.0,2200,21.9,6.6,60.1,MEDIUM,1,16.7,55.0
EVT-NER-2024-10424,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.0681,92.9133,892.3,50.9,0.988,Alluvial Silt,POOR_GULLY,3862,2024,2,17,3.0,3.5,2100.0,2800,18.7,5.6,81.6,MEDIUM,1,11.4,43.2
EVT-NER-2019-10425,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.4621,93.296,74.9,15.9,0.319,Gneiss & Schist,WELL_DRAINED_BERM,8054,2019,10,10,122.3,360.7,1612.5,2150,92.6,112.3,78.7,HIGH,1,108.7,453.2
EVT-NER-2018-10426,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.2911,92.8253,1003.3,48.9,0.994,Limestone Karst,MODERATE_NATURAL,3885,2018,8,3,178.5,458.8,2100.0,2800,99.8,137.3,55.3,HIGH,1,65.0,303.5
EVT-NER-2020-10427,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.8399,94.9994,542.4,32.3,0.763,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,2072,2020,3,3,13.5,23.8,1650.0,2200,22.8,6.8,77.0,LOW,0,0.0,0.0
EVT-NER-2022-10428,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.1978,92.0277,129.7,14.1,0.378,Alluvial Silt,POOR_GULLY,12384,2022,6,21,138.3,308.0,1575.0,2100,84.3,111.6,81.2,HIGH,1,36.3,164.3
EVT-NER-2021-10429,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.1333,94.1121,1301.7,35.6,0.767,Alluvial Silt,MODERATE_NATURAL,4736,2021,12,19,21.5,21.9,1350.0,1800,22.4,6.7,76.6,LOW,0,0.0,0.0
EVT-NER-2024-10430,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.4625,92.6756,1265.7,45.8,0.825,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,2292,2024,6,4,210.9,593.5,1912.5,2550,99.8,148.7,67.8,HIGH,1,48.4,215.8
EVT-NER-2024-10431,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.6425,92.2199,3713.0,49.4,0.996,Quartzite,WELL_DRAINED_BERM,2208,2024,3,13,5.9,8.3,1650.0,2200,19.7,5.9,41.2,MEDIUM,1,10.4,35.1
EVT-NER-2025-10432,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,25.0507,92.499,888.8,45.4,0.949,Alluvial Silt,WELL_DRAINED_BERM,5696,2025,7,1,179.2,423.9,2850.0,3800,99.8,137.6,63.1,HIGH,1,38.8,240.2
EVT-NER-2026-10433,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.1113,88.4571,777.9,49.3,0.88,Sedimentary Sandstone,MODERATE_NATURAL,7122,2026,12,8,11.6,19.3,2550.0,3400,21.9,6.6,81.0,MEDIUM,1,13.6,42.5
EVT-NER-2023-10434,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.6222,88.5144,1890.4,56.5,0.921,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,1673,2023,2,19,2.2,3.4,2325.0,3100,18.7,5.6,37.7,MEDIUM,1,14.1,46.6
EVT-NER-2022-10435,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.3819,92.7887,1300.4,37.9,0.953,Gneiss & Schist,POOR_GULLY,2792,2022,11,15,8.2,14.2,1912.5,2550,20.8,6.2,25.3,LOW,0,0.0,0.0
EVT-NER-2020-10436,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.1478,91.9943,194.2,15.1,0.456,Alluvial Silt,POOR_GULLY,13903,2020,9,25,199.6,594.7,1575.0,2100,99.8,144.7,73.8,HIGH,1,102.4,439.2
EVT-NER-2018-10437,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.7834,93.8665,1004.9,35.9,0.927,Quartzite,CRITICAL_BLOCKED_CULVERT,6284,2018,8,7,98.0,206.6,1462.5,1950,73.9,89.7,38.3,HIGH,1,118.0,541.1
EVT-NER-2022-10438,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.6021,92.0253,1009.6,29.6,0.784,Gneiss & Schist,MODERATE_NATURAL,9289,2022,10,7,125.1,275.8,2175.0,2900,82.9,106.0,32.7,HIGH,1,24.6,136.7
EVT-NER-2026-10439,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.8243,93.7369,1062.5,49.5,0.938,Shale & Siltstone,WELL_DRAINED_BERM,5006,2026,3,7,17.0,29.0,1575.0,2100,23.8,7.1,81.6,MEDIUM,1,5.0,29.6
EVT-NER-2024-10440,SEG-14,NH-715 Jorhat-Kaziranga Floodway,Assam,26.5987,93.4052,50,12.1,0.278,Sedimentary Sandstone,POOR_GULLY,9568,2024,10,15,204.5,539.7,1612.5,2150,99.8,146.4,45.1,HIGH,1,107.8,491.2
EVT-NER-2024-10441,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6193,93.8232,976.5,41.4,0.917,Limestone Karst,CRITICAL_BLOCKED_CULVERT,5419,2024,2,7,20.2,29.8,1575.0,2100,24.0,7.2,39.8,MEDIUM,1,13.5,47.7
EVT-NER-2023-10442,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.8327,91.9159,1041.0,36.8,0.833,Shale & Siltstone,WELL_DRAINED_BERM,10538,2023,7,3,46.3,96.0,2175.0,2900,57.5,59.3,75.9,MEDIUM,1,5.3,18.0
EVT-NER-2018-10443,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.6305,94.8167,453.1,40.9,0.764,Quartzite,POOR_GULLY,1907,2018,9,3,147.3,367.3,1650.0,2200,99.1,125.9,52.9,HIGH,1,61.7,302.9
EVT-NER-2023-10444,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.2652,92.4463,1777.0,38.2,0.944,Quartzite,MODERATE_NATURAL,3151,2023,6,15,142.6,429.1,1800.0,2400,99.8,124.8,40.4,HIGH,1,60.9,307.1
EVT-NER-2020-10445,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.6383,94.9754,568.3,38.1,0.757,Gneiss & Schist,MODERATE_NATURAL,1921,2020,6,2,140.9,373.3,1650.0,2200,99.4,123.9,61.2,HIGH,1,47.7,274.2
EVT-NER-2018-10446,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.3764,92.0531,3944.1,55.0,0.932,Alluvial Silt,WELL_DRAINED_BERM,1925,2018,10,28,43.0,95.8,1650.0,2200,61.5,61.2,44.9,HIGH,1,77.0,385.0
EVT-NER-2024-10447,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.3128,92.2732,204.0,28.9,0.602,Gneiss & Schist,MODERATE_NATURAL,7215,2024,6,15,161.7,413.9,1537.5,2050,99.8,131.4,71.1,HIGH,1,101.1,465.7
EVT-NER-2021-10448,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.373,88.5374,1988.7,51.0,0.98,Sedimentary Sandstone,POOR_GULLY,1734,2021,6,12,150.0,464.3,2325.0,3100,99.8,127.3,36.9,HIGH,1,47.0,218.9
EVT-NER-2020-10449,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.7036,93.3064,890.7,48.7,0.813,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,3908,2020,10,8,158.7,389.6,1725.0,2300,99.8,130.4,43.3,HIGH,1,42.5,243.2
EVT-NER-2026-10450,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.9135,93.8196,1036.1,44.9,0.907,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,5776,2026,5,14,4.8,6.3,1462.5,1950,19.3,5.8,83.6,LOW,0,0.0,0.0
EVT-NER-2018-10451,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.8263,93.8183,857.1,43.5,0.941,Quartzite,WELL_DRAINED_BERM,4113,2018,5,7,7.0,7.7,1575.0,2100,19.5,5.8,29.9,LOW,0,0.0,0.0
EVT-NER-2019-10452,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.2947,92.9253,953.6,48.3,0.879,Alluvial Silt,WELL_DRAINED_BERM,3444,2019,9,25,165.4,435.1,2100.0,2800,99.8,132.7,59.9,HIGH,1,83.1,396.1
EVT-NER-2021-10453,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.859,91.8488,926.5,40.4,0.831,Quartzite,POOR_GULLY,9637,2021,7,15,207.7,508.6,2175.0,2900,99.8,147.5,30.0,HIGH,1,63.3,290.2
EVT-NER-2025-10454,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.7353,91.8598,941.9,35.0,0.784,Sedimentary Sandstone,POOR_GULLY,10769,2025,8,14,34.7,87.8,2175.0,2900,55.9,54.1,29.9,MEDIUM,1,20.9,56.6
EVT-NER-2022-10455,SEG-03,NH-6 Sonapur Tunnel & Jaintia Hills,Meghalaya,24.9914,92.2215,770.1,44.8,0.913,Limestone Karst,CRITICAL_BLOCKED_CULVERT,6023,2022,1,4,7.6,12.6,2850.0,3800,20.5,6.1,61.2,LOW,0,0.0,0.0
EVT-NER-2026-10456,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.4498,92.1967,3895.8,51.7,0.965,Alluvial Silt,MODERATE_NATURAL,2141,2026,1,25,14.5,22.1,1650.0,2200,22.4,6.7,38.7,MEDIUM,1,18.5,47.0
EVT-NER-2026-10457,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7106,93.9743,905.2,41.2,0.975,Alluvial Silt,MODERATE_NATURAL,4588,2026,10,25,111.5,349.0,1575.0,2100,96.4,111.3,76.2,HIGH,1,21.1,114.9
EVT-NER-2022-10458,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.6031,92.2003,3785.0,51.9,1.0,Quartzite,CRITICAL_BLOCKED_CULVERT,1704,2022,1,16,10.1,16.4,1650.0,2200,21.3,6.4,26.4,MEDIUM,1,19.7,60.2
EVT-NER-2023-10459,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.5322,92.0673,3795.3,59.3,0.91,Sedimentary Sandstone,WELL_DRAINED_BERM,1957,2023,10,20,103.4,265.7,1650.0,2200,87.9,102.1,43.3,HIGH,1,35.5,207.1
EVT-NER-2018-10460,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.6581,93.8597,1227.8,37.4,0.813,Alluvial Silt,POOR_GULLY,5215,2018,5,16,7.3,10.4,1462.5,1950,20.1,6.0,25.7,LOW,0,0.0,0.0
EVT-NER-2024-10461,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.4609,92.7335,1237.2,48.4,0.939,Alluvial Silt,WELL_DRAINED_BERM,2265,2024,6,5,54.7,122.9,1912.5,2550,64.1,67.2,59.5,HIGH,1,49.7,228.1
EVT-NER-2022-10462,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.6192,94.9198,641.9,36.4,0.846,Quartzite,POOR_GULLY,2150,2022,7,15,197.1,503.0,1650.0,2200,99.8,143.8,42.3,HIGH,1,107.9,467.0
EVT-NER-2024-10463,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.1247,92.27,263.3,22.4,0.646,Alluvial Silt,POOR_GULLY,6445,2024,7,14,64.9,174.1,1537.5,2050,66.0,72.2,77.2,MEDIUM,1,9.5,34.4
EVT-NER-2019-10464,SEG-10,NH-8 Silchar-Agartala Highway,Tripura,24.1734,92.2286,110.3,21.2,0.621,Alluvial Silt,WELL_DRAINED_BERM,6206,2019,7,16,125.8,369.3,1537.5,2050,95.1,115.4,37.4,HIGH,1,22.6,112.8
EVT-NER-2024-10465,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.6583,94.8113,502.7,38.9,0.722,Alluvial Silt,POOR_GULLY,1590,2024,9,28,157.4,402.5,1650.0,2200,99.8,129.9,64.4,HIGH,1,90.8,400.7
EVT-NER-2022-10466,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.0354,92.7302,933.5,48.5,0.913,Limestone Karst,CRITICAL_BLOCKED_CULVERT,2954,2022,2,27,1.9,3.1,2100.0,2800,18.6,5.6,46.5,LOW,0,0.0,0.0
EVT-NER-2018-10467,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.1326,93.8843,1308.7,37.3,0.866,Limestone Karst,CRITICAL_BLOCKED_CULVERT,4799,2018,5,7,16.5,17.9,1350.0,1800,21.6,6.5,60.9,LOW,0,0.0,0.0
EVT-NER-2024-10468,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.8726,91.79,854.0,28.4,0.742,Shale & Siltstone,MODERATE_NATURAL,13792,2024,2,12,20.5,31.7,2175.0,2900,24.3,7.3,30.8,LOW,0,0.0,0.0
EVT-NER-2020-10469,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.8947,93.8968,1156.7,40.7,0.929,Gneiss & Schist,MODERATE_NATURAL,4577,2020,10,4,105.1,264.2,1462.5,1950,83.6,99.5,44.4,HIGH,1,19.5,144.9
EVT-NER-2024-10470,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.2274,92.0535,131.0,6.6,0.512,Alluvial Silt,POOR_GULLY,16249,2024,7,3,108.1,315.8,1575.0,2100,83.8,100.7,72.5,HIGH,1,112.1,490.8
EVT-NER-2019-10471,SEG-09,NH-37 Imphal-Jiribam Rainforest Stretch,Manipur,24.9274,93.5314,713.2,38.5,0.932,Limestone Karst,WELL_DRAINED_BERM,2657,2019,9,22,160.6,509.7,1725.0,2300,99.8,131.1,26.1,HIGH,1,111.0,478.2
EVT-NER-2026-10472,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.5764,93.9577,851.0,43.3,0.909,Gneiss & Schist,CRITICAL_BLOCKED_CULVERT,4712,2026,6,8,76.3,159.9,1575.0,2100,68.5,78.1,37.1,HIGH,1,56.3,283.9
EVT-NER-2025-10473,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6534,93.9231,1010.1,47.3,0.996,Shale & Siltstone,MODERATE_NATURAL,5433,2025,3,5,16.2,19.9,1575.0,2100,22.0,6.6,44.9,MEDIUM,1,8.8,31.6
EVT-NER-2021-10474,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.6665,93.8627,821.5,52.2,0.851,Gneiss & Schist,MODERATE_NATURAL,3939,2021,9,17,66.6,183.9,1575.0,2100,74.1,78.9,35.4,HIGH,1,74.0,361.9
EVT-NER-2021-10475,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.1401,93.9192,1199.4,35.9,0.857,Limestone Karst,MODERATE_NATURAL,4427,2021,9,24,87.6,235.8,1350.0,1800,78.3,89.4,71.9,HIGH,1,26.2,192.6
EVT-NER-2024-10476,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.5216,88.6505,2040.1,60.5,1.0,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,1494,2024,9,14,33.8,83.1,2325.0,3100,60.8,57.4,34.2,HIGH,1,92.1,393.0
EVT-NER-2022-10477,SEG-15,Mon-Sonari Foothill Bypass,Nagaland,26.7818,94.8216,474.2,35.6,0.725,Quartzite,CRITICAL_BLOCKED_CULVERT,1940,2022,9,18,66.0,133.0,1650.0,2200,62.8,70.2,80.5,MEDIUM,1,22.8,67.4
EVT-NER-2024-10478,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.0726,88.3416,780.4,48.4,0.97,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,9160,2024,10,3,66.9,168.8,2550.0,3400,71.0,76.7,54.3,HIGH,1,88.2,408.9
EVT-NER-2024-10479,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.3804,88.6739,2007.7,58.5,1.0,Alluvial Silt,MODERATE_NATURAL,1280,2024,2,16,16.1,19.5,2325.0,3100,21.9,6.6,61.1,MEDIUM,1,23.0,65.9
EVT-NER-2019-10480,SEG-01,NH-27 Guwahati-Nagaon Corridor,Assam,26.3051,92.0893,121.5,18.6,0.453,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,16114,2019,11,23,4.7,6.3,1575.0,2100,19.3,5.8,55.0,LOW,0,0.0,0.0
EVT-NER-2022-10481,SEG-13,North Sikkim Highway Gangtok-Mangan-Chungthang,Sikkim,27.6308,88.4628,1993.2,60.2,1.0,Limestone Karst,WELL_DRAINED_BERM,1560,2022,12,24,6.7,7.8,2325.0,3100,19.6,5.9,25.4,MEDIUM,1,7.4,27.9
EVT-NER-2019-10482,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.2351,92.3565,1857.7,40.5,0.86,Quartzite,POOR_GULLY,2908,2019,4,17,3.4,4.7,1800.0,2400,18.9,5.7,73.9,LOW,0,0.0,0.0
EVT-NER-2021-10483,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.8777,93.8778,1225.6,37.7,0.88,Gneiss & Schist,POOR_GULLY,5032,2021,7,26,148.6,452.0,1462.5,1950,99.8,126.9,47.7,HIGH,1,46.2,224.5
EVT-NER-2025-10484,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.5883,93.9555,821.8,48.2,0.998,Shale & Siltstone,WELL_DRAINED_BERM,4928,2025,6,1,48.4,127.1,1575.0,2100,64.7,65.5,84.2,HIGH,1,95.7,453.9
EVT-NER-2023-10485,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.2346,92.8029,938.8,44.4,0.908,Sedimentary Sandstone,CRITICAL_BLOCKED_CULVERT,3953,2023,8,12,105.7,288.9,2100.0,2800,88.1,103.1,25.2,HIGH,1,106.8,459.0
EVT-NER-2018-10486,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.6453,92.1754,3762.1,52.3,1.0,Limestone Karst,MODERATE_NATURAL,1442,2018,10,9,195.3,511.3,1650.0,2200,99.8,143.2,63.3,HIGH,1,114.1,481.1
EVT-NER-2018-10487,SEG-12,NH-10 Sevoke-Teesta Valley-Gangtok,Sikkim,27.1534,88.4001,671.1,53.3,1.0,Alluvial Silt,POOR_GULLY,10060,2018,11,11,8.7,15.2,2550.0,3400,21.0,6.3,42.6,MEDIUM,1,7.9,23.7
EVT-NER-2020-10488,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.8497,92.0289,1096.8,34.5,0.883,Quartzite,MODERATE_NATURAL,10186,2020,6,10,211.5,545.4,2175.0,2900,99.8,148.9,35.2,HIGH,1,114.3,508.3
EVT-NER-2024-10489,SEG-04,NH-13 Bhalukpong-Bomdila Trans-Arunachal,Arunachal Pradesh,27.3887,92.368,1845.9,41.9,0.945,Limestone Karst,POOR_GULLY,3188,2024,1,6,16.6,29.2,1800.0,2400,23.8,7.1,80.4,MEDIUM,1,16.7,47.4
EVT-NER-2021-10490,SEG-11,NH-54 Aizawl-Lunglei Ridge Route,Mizoram,23.3194,92.693,1447.5,45.4,0.916,Alluvial Silt,MODERATE_NATURAL,2341,2021,12,20,16.3,26.5,1912.5,2550,23.3,7.0,31.9,MEDIUM,1,5.8,18.5
EVT-NER-2019-10491,SEG-07,NH-2 Kohima-Imphal Lifeline Corridor,Manipur,25.094,93.9841,1334.2,34.4,0.854,Alluvial Silt,CRITICAL_BLOCKED_CULVERT,5505,2019,7,28,66.1,163.0,1350.0,1800,67.0,73.4,72.9,MEDIUM,1,22.7,54.6
EVT-NER-2019-10492,SEG-08,NH-2 Pagla Pahar Subsidence Zone,Nagaland,25.7082,93.7734,1055.7,51.7,0.92,Gneiss & Schist,POOR_GULLY,4919,2019,10,28,116.6,317.4,1575.0,2100,94.0,111.3,43.5,HIGH,1,119.0,485.8
EVT-NER-2021-10493,SEG-16,Haflong-Silchar Hill Track (Dima Hasao),Assam,25.3243,92.7999,1067.0,43.9,0.967,Shale & Siltstone,MODERATE_NATURAL,4030,2021,9,2,184.0,522.6,2100.0,2800,99.8,139.2,68.6,HIGH,1,48.5,266.4
EVT-NER-2018-10494,SEG-06,NH-29 Dimapur-Kohima Hill Section,Nagaland,25.8534,94.0971,1189.4,37.5,0.864,Gneiss & Schist,WELL_DRAINED_BERM,4556,2018,8,14,83.8,237.6,1462.5,1950,78.9,88.5,44.4,HIGH,1,98.7,460.7
EVT-NER-2022-10495,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.6413,91.9388,922.8,30.0,0.775,Shale & Siltstone,CRITICAL_BLOCKED_CULVERT,12618,2022,7,19,172.2,496.3,2175.0,2900,99.8,135.1,59.5,HIGH,1,87.2,425.6
EVT-NER-2024-10496,SEG-05,NH-13 Bomdila-Sela Pass-Tawang,Arunachal Pradesh,27.6125,92.2278,3724.0,59.6,0.929,Limestone Karst,CRITICAL_BLOCKED_CULVERT,1920,2024,4,22,1.3,2.3,1650.0,2200,18.5,5.5,83.2,MEDIUM,1,16.5,45.7
EVT-NER-2019-10497,SEG-02,NH-6 Guwahati-Shillong Expressway,Meghalaya,25.8064,92.0164,1013.2,33.3,0.851,Alluvial Silt,WELL_DRAINED_BERM,10347,2019,9,10,181.1,505.3,2175.0,2900,99.8,138.2,64.2,HIGH,1,55.5,244.3
