record_id,district_id,district_name,state,latitude,longitude,year,month,monthly_normal_mm,actual_rainfall_mm,deviation_pct,max_24h_rainfall_mm,cloudburst_events_count,monsoon_intensity_tier,mean_temp_c,humidity_pct,soil_saturation_index
MET-AR-TAW-2020-08,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2020,8,473.0,537.9,13.7,163.7,0,SEVERE_MONSOON_BURST,27.5,99.0,0.744
MET-AR-TAW-2020-09,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2020,9,301.0,257.3,-14.5,105.0,0,HEAVY_MONSOON,25.2,81.7,0.559
MET-AR-TAW-2020-10,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2020,10,129.0,161.0,24.8,51.3,0,MODERATE_SHOWERS,25.2,71.7,0.816
MET-AR-TAW-2020-11,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2020,11,32.2,42.8,32.9,25.4,0,DRY_PERIOD,28.5,62.4,0.728
MET-AR-TAW-2020-12,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2020,12,32.2,42.4,31.7,19.6,0,DRY_PERIOD,22.9,62.2,0.721
MET-AR-TAW-2021-01,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2021,1,32.2,42.1,30.7,30.7,0,DRY_PERIOD,21.1,64.2,0.716
MET-AR-TAW-2021-02,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2021,2,32.2,38.1,18.3,23.9,0,DRY_PERIOD,22.3,71.8,0.648
MET-AR-TAW-2021-03,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2021,3,32.2,31.4,-2.5,19.0,0,DRY_PERIOD,25.2,70.8,0.534
MET-AR-TAW-2021-04,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2021,4,129.0,144.5,12.0,94.1,0,MODERATE_SHOWERS,26.5,81.2,0.732
MET-AR-TAW-2021-05,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2021,5,301.0,420.1,39.6,97.1,0,HEAVY_MONSOON,26.1,89.4,0.913
MET-AR-TAW-2021-06,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2021,6,473.0,459.1,-2.9,203.1,0,SEVERE_MONSOON_BURST,28.3,99.0,0.635
MET-AR-TAW-2021-07,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2021,7,473.0,612.9,29.6,236.7,0,SEVERE_MONSOON_BURST,26.1,99.0,0.847
MET-AR-TAW-2021-08,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2021,8,473.0,512.5,8.4,189.1,1,SEVERE_MONSOON_BURST,27.9,99.0,0.708
MET-AR-TAW-2021-09,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2021,9,301.0,402.5,33.7,118.2,0,HEAVY_MONSOON,25.1,93.6,0.874
MET-AR-TAW-2021-10,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2021,10,129.0,135.4,5.0,44.1,0,MODERATE_SHOWERS,26.6,67.3,0.686
MET-AR-TAW-2021-11,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2021,11,32.2,45.1,40.1,21.1,0,DRY_PERIOD,27.5,62.9,0.767
MET-AR-TAW-2021-12,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2021,12,32.2,57.3,78.0,32.0,0,DRY_PERIOD,21.7,71.8,0.974
MET-AR-TAW-2022-01,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2022,1,32.2,50.5,56.8,25.0,0,DRY_PERIOD,21.2,62.6,0.858
MET-AR-TAW-2022-02,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2022,2,32.2,36.5,13.4,19.9,0,DRY_PERIOD,22.2,58.3,0.62
MET-AR-TAW-2022-03,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2022,3,32.2,46.8,45.3,31.6,0,DRY_PERIOD,25.6,68.0,0.796
MET-AR-TAW-2022-04,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2022,4,129.0,164.0,27.1,95.2,0,MODERATE_SHOWERS,27.4,71.4,0.831
MET-AR-TAW-2022-05,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2022,5,301.0,311.0,3.3,97.1,0,HEAVY_MONSOON,26.3,89.4,0.676
MET-AR-TAW-2022-06,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2022,6,473.0,321.2,-32.1,65.7,0,HEAVY_MONSOON,27.0,93.8,0.444
MET-AR-TAW-2022-07,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2022,7,473.0,378.9,-19.9,120.5,1,HEAVY_MONSOON,26.6,87.6,0.524
MET-AR-TAW-2022-08,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2022,8,473.0,476.4,0.7,210.0,0,SEVERE_MONSOON_BURST,25.8,99.0,0.659
MET-AR-TAW-2022-09,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2022,9,301.0,280.7,-6.7,107.9,0,HEAVY_MONSOON,28.0,79.9,0.61
MET-AR-TAW-2022-10,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2022,10,129.0,134.4,4.2,36.9,0,MODERATE_SHOWERS,28.9,66.5,0.681
MET-AR-TAW-2022-11,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2022,11,32.2,19.6,-39.1,14.4,0,DRY_PERIOD,26.9,59.6,0.333
MET-AR-TAW-2022-12,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2022,12,32.2,34.5,7.1,18.2,0,DRY_PERIOD,23.4,62.7,0.586
MET-AR-TAW-2023-01,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2023,1,32.2,24.0,-25.5,19.1,0,DRY_PERIOD,21.6,57.8,0.408
MET-AR-TAW-2023-02,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2023,2,32.2,21.9,-32.0,10.1,0,DRY_PERIOD,21.5,56.8,0.372
MET-AR-TAW-2023-03,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2023,3,32.2,41.5,28.9,26.0,0,DRY_PERIOD,25.7,70.6,0.705
MET-AR-TAW-2023-04,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2023,4,129.0,123.5,-4.3,93.1,0,MODERATE_SHOWERS,28.6,67.8,0.626
MET-AR-TAW-2023-05,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2023,5,301.0,417.1,38.6,88.0,0,HEAVY_MONSOON,25.8,88.9,0.906
MET-AR-TAW-2023-06,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2023,6,473.0,455.0,-3.8,95.2,0,HEAVY_MONSOON,25.4,91.7,0.629
MET-AR-TAW-2023-07,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2023,7,473.0,674.4,42.6,216.3,0,SEVERE_MONSOON_BURST,28.3,99.0,0.932
MET-AR-TAW-2023-08,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2023,8,473.0,371.2,-21.5,111.0,0,HEAVY_MONSOON,28.0,87.7,0.513
MET-AR-TAW-2023-09,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2023,9,301.0,260.2,-13.6,94.3,0,HEAVY_MONSOON,25.3,77.8,0.565
MET-AR-TAW-2023-10,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2023,10,129.0,186.4,44.5,43.0,0,MODERATE_SHOWERS,26.3,82.7,0.945
MET-AR-TAW-2023-11,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2023,11,32.2,16.1,-50.0,6.6,0,DRY_PERIOD,26.8,57.4,0.274
MET-AR-TAW-2023-12,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2023,12,32.2,20.7,-35.7,15.9,0,DRY_PERIOD,22.0,70.3,0.352
MET-AR-TAW-2024-01,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2024,1,32.2,23.1,-28.3,10.2,0,DRY_PERIOD,21.7,67.1,0.393
MET-AR-TAW-2024-02,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2024,2,32.2,47.1,46.3,28.1,0,DRY_PERIOD,24.7,60.7,0.801
MET-AR-TAW-2024-03,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2024,3,32.2,37.9,17.7,20.7,0,DRY_PERIOD,27.3,62.2,0.644
MET-AR-TAW-2024-04,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2024,4,129.0,196.3,52.2,136.0,0,MODERATE_SHOWERS,27.8,72.5,0.995
MET-AR-TAW-2024-05,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2024,5,301.0,403.9,34.2,107.9,0,HEAVY_MONSOON,27.5,95.0,0.877
MET-AR-TAW-2024-06,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2024,6,473.0,563.7,19.2,105.5,0,SEVERE_MONSOON_BURST,26.2,99.0,0.779
MET-AR-TAW-2024-07,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2024,7,473.0,351.8,-25.6,100.0,0,HEAVY_MONSOON,25.8,83.7,0.486
MET-AR-TAW-2024-08,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2024,8,473.0,517.5,9.4,94.5,0,SEVERE_MONSOON_BURST,25.9,99.0,0.715
MET-AR-TAW-2024-09,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2024,9,301.0,272.6,-9.4,52.7,0,HEAVY_MONSOON,28.5,81.4,0.592
MET-AR-TAW-2024-10,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2024,10,129.0,110.1,-14.7,25.5,0,MODERATE_SHOWERS,25.6,75.1,0.558
MET-AR-TAW-2024-11,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2024,11,32.2,33.8,5.0,22.8,0,DRY_PERIOD,28.7,72.4,0.575
MET-AR-TAW-2024-12,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2024,12,32.2,34.2,6.2,25.7,0,DRY_PERIOD,23.0,62.1,0.581
MET-AR-TAW-2025-01,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2025,1,32.2,57.2,77.6,25.2,0,DRY_PERIOD,21.9,60.3,0.972
MET-AR-TAW-2025-02,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2025,2,32.2,27.4,-14.9,18.6,0,DRY_PERIOD,23.6,60.0,0.466
MET-AR-TAW-2025-03,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2025,3,32.2,17.8,-44.7,10.1,0,DRY_PERIOD,27.9,66.9,0.303
MET-AR-TAW-2025-04,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2025,4,129.0,128.7,-0.2,96.0,0,MODERATE_SHOWERS,27.3,71.0,0.652
MET-AR-TAW-2025-05,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2025,5,301.0,432.3,43.6,88.7,0,HEAVY_MONSOON,25.3,98.5,0.939
MET-AR-TAW-2025-06,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2025,6,473.0,363.7,-23.1,66.3,0,HEAVY_MONSOON,28.2,97.7,0.503
MET-AR-TAW-2025-07,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2025,7,473.0,532.8,12.6,127.2,0,SEVERE_MONSOON_BURST,28.5,99.0,0.737
MET-AR-TAW-2025-08,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2025,8,473.0,451.9,-4.5,192.6,1,SEVERE_MONSOON_BURST,26.8,99.0,0.625
MET-AR-TAW-2025-09,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2025,9,301.0,414.5,37.7,164.7,0,SEVERE_MONSOON_BURST,25.3,99.0,0.9
MET-AR-TAW-2025-10,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2025,10,129.0,123.6,-4.2,48.0,0,MODERATE_SHOWERS,27.5,71.9,0.626
MET-AR-TAW-2025-11,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2025,11,32.2,41.8,29.8,28.7,0,DRY_PERIOD,28.1,72.7,0.711
MET-AR-TAW-2025-12,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2025,12,32.2,36.7,14.0,16.9,0,DRY_PERIOD,23.5,67.7,0.624
MET-AR-TAW-2026-01,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2026,1,32.2,24.8,-23.0,12.1,0,DRY_PERIOD,22.2,63.9,0.422
MET-AR-TAW-2026-02,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2026,2,32.2,51.0,58.4,29.5,0,DRY_PERIOD,22.0,73.0,0.867
MET-AR-TAW-2026-03,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2026,3,32.2,48.2,49.7,21.1,0,DRY_PERIOD,25.6,63.7,0.819
MET-AR-TAW-2026-04,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2026,4,129.0,157.3,21.9,94.3,0,MODERATE_SHOWERS,28.2,71.3,0.797
MET-AR-TAW-2026-05,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2026,5,301.0,416.6,38.4,83.3,0,HEAVY_MONSOON,25.6,88.8,0.905
MET-AR-TAW-2026-06,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2026,6,473.0,580.7,22.8,206.1,1,SEVERE_MONSOON_BURST,27.3,99.0,0.803
MET-AR-TAW-2026-07,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2026,7,473.0,666.2,40.8,271.7,1,SEVERE_MONSOON_BURST,28.1,99.0,0.921
MET-AR-TAW-2026-08,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2026,8,473.0,657.9,39.1,242.4,1,SEVERE_MONSOON_BURST,26.5,99.0,0.909
MET-AR-TAW-2026-09,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2026,9,301.0,366.8,21.9,154.3,1,SEVERE_MONSOON_BURST,25.7,90.2,0.797
MET-AR-TAW-2026-10,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2026,10,129.0,152.0,17.8,41.4,0,MODERATE_SHOWERS,26.6,74.9,0.77
MET-AR-TAW-2026-11,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2026,11,32.2,38.6,19.9,19.3,0,DRY_PERIOD,26.7,68.1,0.656
MET-AR-TAW-2026-12,AR-TAW,Tawang,Arunachal Pradesh,27.58,91.86,2026,12,32.2,45.7,41.9,23.4,0,DRY_PERIOD,23.6,73.4,0.777
MET-AR-WKA-2015-01,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2015,1,35.2,60.1,70.7,39.7,0,DRY_PERIOD,21.2,71.9,1.0
MET-AR-WKA-2015-02,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2015,2,35.2,53.8,52.8,35.5,0,DRY_PERIOD,24.9,71.3,0.915
MET-AR-WKA-2015-03,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2015,3,35.2,52.3,48.6,25.0,0,DRY_PERIOD,27.1,60.7,0.889
MET-AR-WKA-2015-04,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2015,4,141.0,161.1,14.3,93.7,0,MODERATE_SHOWERS,25.7,71.4,0.747
MET-AR-WKA-2015-05,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2015,5,329.0,350.6,6.6,67.9,0,HEAVY_MONSOON,27.5,92.2,0.697
MET-AR-WKA-2015-06,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2015,6,517.0,574.3,11.1,138.1,1,SEVERE_MONSOON_BURST,28.2,99.0,0.726
MET-AR-WKA-2015-07,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2015,7,517.0,431.7,-16.5,191.1,1,SEVERE_MONSOON_BURST,26.9,99.0,0.546
MET-AR-WKA-2015-08,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2015,8,517.0,473.8,-8.4,140.3,0,HEAVY_MONSOON,28.7,99.0,0.599
MET-AR-WKA-2015-09,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2015,9,329.0,306.9,-6.7,121.8,1,HEAVY_MONSOON,25.2,83.2,0.61
MET-AR-WKA-2015-10,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2015,10,141.0,214.5,52.1,79.8,0,MODERATE_SHOWERS,26.9,83.5,0.995
MET-AR-WKA-2015-11,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2015,11,35.2,44.7,27.0,22.1,0,DRY_PERIOD,28.3,63.8,0.76
MET-AR-WKA-2015-12,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2015,12,35.2,51.9,47.4,37.4,0,DRY_PERIOD,23.0,69.3,0.882
MET-AR-WKA-2016-01,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2016,1,35.2,65.1,84.9,38.8,0,DRY_PERIOD,21.2,74.6,1.0
MET-AR-WKA-2016-02,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2016,2,35.2,42.6,21.0,22.0,0,DRY_PERIOD,21.7,63.2,0.724
MET-AR-WKA-2016-03,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2016,3,35.2,37.8,7.4,27.9,0,DRY_PERIOD,25.4,60.1,0.643
MET-AR-WKA-2016-04,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2016,4,141.0,113.9,-19.2,71.6,0,MODERATE_SHOWERS,28.8,75.6,0.528
MET-AR-WKA-2016-05,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2016,5,329.0,332.6,1.1,90.4,0,HEAVY_MONSOON,25.4,85.4,0.661
MET-AR-WKA-2016-06,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2016,6,517.0,445.4,-13.8,85.5,0,HEAVY_MONSOON,25.4,97.9,0.563
MET-AR-WKA-2016-07,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2016,7,517.0,589.9,14.1,262.4,1,SEVERE_MONSOON_BURST,25.4,99.0,0.746
MET-AR-WKA-2016-08,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2016,8,517.0,657.1,27.1,240.9,0,SEVERE_MONSOON_BURST,27.0,99.0,0.831
MET-AR-WKA-2016-09,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2016,9,329.0,303.1,-7.9,132.1,0,HEAVY_MONSOON,27.2,91.3,0.602
MET-AR-WKA-2016-10,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2016,10,141.0,197.1,39.8,45.3,0,MODERATE_SHOWERS,25.2,81.8,0.914
MET-AR-WKA-2016-11,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2016,11,35.2,62.1,76.4,43.2,0,DRY_PERIOD,25.1,64.5,1.0
MET-AR-WKA-2016-12,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2016,12,35.2,51.3,45.7,23.7,0,DRY_PERIOD,21.7,68.9,0.872
MET-AR-WKA-2017-01,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2017,1,35.2,38.5,9.4,22.3,0,DRY_PERIOD,23.9,58.5,0.654
MET-AR-WKA-2017-02,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2017,2,35.2,21.2,-39.8,13.7,0,DRY_PERIOD,23.9,62.4,0.36
MET-AR-WKA-2017-03,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2017,3,35.2,53.1,50.9,24.9,0,DRY_PERIOD,28.3,68.7,0.903
MET-AR-WKA-2017-04,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2017,4,141.0,141.6,0.4,82.2,0,MODERATE_SHOWERS,27.5,69.5,0.657
MET-AR-WKA-2017-05,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2017,5,329.0,498.3,51.5,104.3,0,HEAVY_MONSOON,25.2,99.0,0.99
MET-AR-WKA-2017-06,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2017,6,517.0,716.3,38.5,134.4,1,SEVERE_MONSOON_BURST,25.8,99.0,0.906
MET-AR-WKA-2017-07,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2017,7,517.0,505.2,-2.3,220.6,1,SEVERE_MONSOON_BURST,26.6,98.8,0.639
MET-AR-WKA-2017-08,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2017,8,517.0,476.3,-7.9,185.3,1,SEVERE_MONSOON_BURST,28.2,99.0,0.602
MET-AR-WKA-2017-09,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2017,9,329.0,244.1,-25.8,69.6,0,MODERATE_SHOWERS,27.0,80.9,0.485
MET-AR-WKA-2017-10,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2017,10,141.0,185.3,31.4,76.3,0,MODERATE_SHOWERS,25.8,80.9,0.859
MET-AR-WKA-2017-11,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2017,11,35.2,72.8,106.8,33.8,0,DRY_PERIOD,25.2,71.9,1.0
MET-AR-WKA-2017-12,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2017,12,35.2,28.8,-18.2,17.8,0,DRY_PERIOD,24.9,65.0,0.49
MET-AR-WKA-2018-01,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2018,1,35.2,39.1,11.1,24.5,0,DRY_PERIOD,22.9,61.0,0.665
MET-AR-WKA-2018-02,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2018,2,35.2,55.9,58.8,26.7,0,DRY_PERIOD,23.4,67.4,0.95
MET-AR-WKA-2018-03,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2018,3,35.2,38.6,9.7,28.1,0,DRY_PERIOD,28.4,60.9,0.656
MET-AR-WKA-2018-04,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2018,4,141.0,101.7,-27.9,78.3,0,MODERATE_SHOWERS,25.2,70.2,0.472
MET-AR-WKA-2018-05,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2018,5,329.0,258.3,-21.5,62.1,0,HEAVY_MONSOON,25.5,87.7,0.513
MET-AR-WKA-2018-06,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2018,6,517.0,426.1,-17.6,82.9,0,HEAVY_MONSOON,26.4,99.0,0.539
MET-AR-WKA-2018-07,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2018,7,517.0,723.6,40.0,259.1,0,SEVERE_MONSOON_BURST,26.9,99.0,0.915
MET-AR-WKA-2018-08,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2018,8,517.0,637.9,23.4,197.6,1,SEVERE_MONSOON_BURST,28.0,99.0,0.807
MET-AR-WKA-2018-09,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2018,9,329.0,387.0,17.6,144.4,1,HEAVY_MONSOON,28.1,91.9,0.769
MET-AR-WKA-2018-10,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2018,10,141.0,195.5,38.7,73.8,0,MODERATE_SHOWERS,25.9,80.5,0.907
MET-AR-WKA-2018-11,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2018,11,35.2,41.9,19.0,31.8,0,DRY_PERIOD,28.5,73.2,0.712
MET-AR-WKA-2018-12,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2018,12,35.2,35.6,1.1,22.8,0,DRY_PERIOD,24.0,68.5,0.605
MET-AR-WKA-2019-01,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2019,1,35.2,73.8,109.7,55.1,0,DRY_PERIOD,22.1,75.0,1.0
MET-AR-WKA-2019-02,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2019,2,35.2,48.3,37.2,31.0,0,DRY_PERIOD,23.1,71.3,0.821
MET-AR-WKA-2019-03,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2019,3,35.2,41.9,19.0,26.1,0,DRY_PERIOD,27.5,66.9,0.712
MET-AR-WKA-2019-04,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2019,4,141.0,210.0,48.9,128.5,1,MODERATE_SHOWERS,28.1,72.0,0.974
MET-AR-WKA-2019-05,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2019,5,329.0,383.0,16.4,153.3,0,SEVERE_MONSOON_BURST,28.6,91.2,0.761
MET-AR-WKA-2019-06,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2019,6,517.0,678.0,31.1,257.6,0,SEVERE_MONSOON_BURST,28.8,99.0,0.857
MET-AR-WKA-2019-07,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2019,7,517.0,706.1,36.6,237.0,0,SEVERE_MONSOON_BURST,27.1,99.0,0.893
MET-AR-WKA-2019-08,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2019,8,517.0,711.0,37.5,151.8,0,SEVERE_MONSOON_BURST,27.4,99.0,0.899
MET-AR-WKA-2019-09,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2019,9,329.0,387.8,17.9,127.2,0,HEAVY_MONSOON,26.7,94.9,0.771
MET-AR-WKA-2019-10,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2019,10,141.0,181.6,28.8,71.5,0,MODERATE_SHOWERS,26.0,76.3,0.842
MET-AR-WKA-2019-11,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2019,11,35.2,46.9,33.2,34.3,0,DRY_PERIOD,25.8,71.3,0.797
MET-AR-WKA-2019-12,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2019,12,35.2,30.2,-14.2,16.6,0,DRY_PERIOD,21.2,61.9,0.513
MET-AR-WKA-2020-01,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2020,1,35.2,53.4,51.7,22.2,0,DRY_PERIOD,23.3,59.8,0.908
MET-AR-WKA-2020-02,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2020,2,35.2,43.3,23.0,28.9,0,DRY_PERIOD,23.7,61.8,0.736
MET-AR-WKA-2020-03,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2020,3,35.2,53.2,51.1,22.9,0,DRY_PERIOD,27.6,73.6,0.904
MET-AR-WKA-2020-04,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2020,4,141.0,129.4,-8.2,97.7,0,MODERATE_SHOWERS,26.5,70.0,0.6
MET-AR-WKA-2020-05,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2020,5,329.0,230.8,-29.8,51.3,0,MODERATE_SHOWERS,29.0,84.3,0.459
MET-AR-WKA-2020-06,AR-WKA,West Kameng (Bomdila),Arunachal Pradesh,27.26,92.42,2020,6,517.0,449.7,-13.0,178.5,0,SEVERE_MONSOON_BURST,26.0,91.6,0.569
